CIV_POSTAL,CIV_ID,STR_CODE,GSA_NAME
B3B 1B8,47763,6711,DARTMOUTH
B3K 1W7,63243,725,HALIFAX
B3K 1L1,69129,165,HALIFAX
B3R 1K1,24443,398,HALIFAX
B3R 1Y1,25457,395,HALIFAX
B3L 2Z4,74398,204,HALIFAX
B2X 2M1,106956,6019,DARTMOUTH
B2X 2M1,107176,6019,DARTMOUTH
B2W 6L7,126673,15544,DARTMOUTH
B3H 3X2,77218,467,HALIFAX
B2W 5A8,113252,6160,DARTMOUTH
B3H 1G8,80578,48,HALIFAX
B3B 1A1,49112,6545,DARTMOUTH
B3B 1A1,132275,6545,DARTMOUTH
B3R 2G8,25144,408,HALIFAX
B3R 1Y5,25294,452,HALIFAX
B3N 2S1,136033,278,HALIFAX
B3M 3J7,13617,787,HALIFAX
B2W 6R3,133272,15544,DARTMOUTH
B3R 2E6,24303,89,HALIFAX
B2W 6A2,63516,6181,DARTMOUTH
B3K 2W9,66198,59,HALIFAX
B3P 2E4,81557,694,HALIFAX
B3M 1M5,15402,326,HALIFAX
B3N 2C8,15555,46,HALIFAX
B3N 2L9,17744,724,HALIFAX
B3N 2P7,17749,209,HALIFAX
B3K 3S8,65759,599,HALIFAX
B3K 3A7,66252,885,HALIFAX
,127072,6478,DARTMOUTH
B3J 1A3,77610,765,HALIFAX
B3K 1N2,66636,593,HALIFAX
B3J 1A7,77178,384,HALIFAX
B3K 2L6,60584,712,HALIFAX
B3N 2P7,17934,209,HALIFAX
B2W 1E7,78367,6110,DARTMOUTH
B3H 3R7,79779,789,HALIFAX
B3K 3P6,58511,4,HALIFAX
B2W 1M5,57253,6601,DARTMOUTH
B2W 4B5,53334,6189,DARTMOUTH
B3H 2N3,74678,757,HALIFAX
B3L 1C5,76739,675,HALIFAX
B3K 3J9,59428,59,HALIFAX
B3M 3N3,7680,623,HALIFAX
B3H 1A2,83573,164,HALIFAX
B3P 1E7,83356,128,HALIFAX
B3K 3K4,60038,59,HALIFAX
B3M 1A2,14310,514,HALIFAX
B2Y 4B5,52650,6172,DARTMOUTH
B3K 3A3,67254,220,HALIFAX
B3M 3B7,9233,133,HALIFAX
B3S 1H9,13072,1085,HALIFAX
B3R 1M6,86315,15,HALIFAX
B2Y 3N2,62460,6306,DARTMOUTH
B3P 1Y9,147377,645,HALIFAX
B3N 1M5,147381,36,HALIFAX
B2X 3V2,122814,15646,DARTMOUTH
B3J 2H4,77107,673,HALIFAX
B3N 3M5,129621,565,HALIFAX
B2Y 2M1,64607,6434,DARTMOUTH
B3K 2C2,63784,489,HALIFAX
B2W 1T8,55232,6145,DARTMOUTH
B2W 4E1,55946,6042,DARTMOUTH
B3R 2C6,24056,705,HALIFAX
B3P 1K7,83582,395,HALIFAX
B3N 1N4,127732,233,HALIFAX
B3M 3K4,12619,909,HALIFAX
B3B 1E5,47509,6462,DARTMOUTH
B3H 3J6,78845,393,HALIFAX
B3M 4B8,8409,921,HALIFAX
B3S 1K9,11827,15510,HALIFAX
B2Y 1H8,61320,6536,DARTMOUTH
B2Y 4B5,52236,6172,DARTMOUTH
B2Y 3X9,62114,6433,DARTMOUTH
B2Y 4N3,58438,6470,DARTMOUTH
B2W 6M7,123707,15644,DARTMOUTH
B3L 1L3,72307,169,HALIFAX
B3M 1J7,14804,892,HALIFAX
B3R 2E2,24159,53,HALIFAX
B3R 2B7,24225,805,HALIFAX
B3L 2V6,70013,619,HALIFAX
B3L 1P5,70098,593,HALIFAX
B3H 3T3,76841,174,HALIFAX
B3K 6R3,125008,15672,HALIFAX
B3A 1G2,57207,6711,DARTMOUTH
B2Y 2Z9,59508,6637,DARTMOUTH
B2W 6A1,59513,6507,DARTMOUTH
B2Y 1K4,59526,6536,DARTMOUTH
B2Y 2A3,63731,6368,DARTMOUTH
B3K 1W8,63741,725,HALIFAX
B3A 3N5,52999,6586,DARTMOUTH
B2W 5Z9,60039,6037,DARTMOUTH
B3K 5A4,61816,555,HALIFAX
B2W 6A1,60388,6551,DARTMOUTH
B3L 3L9,65150,180,HALIFAX
B3B 1A1,132272,6545,DARTMOUTH
B3A 4M2,49802,6219,DARTMOUTH
B3A 2H6,49926,6222,DARTMOUTH
B2W 1R4,51468,6701,DARTMOUTH
B3L 2L8,69855,833,HALIFAX
B3K 1L7,67702,871,HALIFAX
B3A 4A3,52445,6337,DARTMOUTH
B3N 3B9,78330,1010,HALIFAX
B3M 4T7,139222,15584,HALIFAX
B3M 2R8,12977,333,HALIFAX
B3H 3V3,76897,658,HALIFAX
B2W 3J1,50580,6600,DARTMOUTH
,127032,6541,DARTMOUTH
B2W 3H3,51682,6706,DARTMOUTH
B3J 1C1,76953,576,HALIFAX
B3P 1R3,83048,627,HALIFAX
B3H 3L7,81332,76,HALIFAX
B3R 1C6,25351,367,HALIFAX
B3B 1T8,48261,6419,DARTMOUTH
B2X 2H2,48265,6451,DARTMOUTH
B3M 3B6,10298,257,HALIFAX
B3M 2J9,9996,69,HALIFAX
B2X 1B4,50516,6555,DARTMOUTH
B2X 1A9,50553,6684,DARTMOUTH
B2X 1Y8,48996,6636,DARTMOUTH
B3K 5L6,62551,272,HALIFAX
B3L 3H3,75844,431,HALIFAX
B2Y 1Z5,61341,6257,DARTMOUTH
B3K 3Z4,61350,267,HALIFAX
B3K 3Z7,60673,475,HALIFAX
B2Y 3P5,60715,6533,DARTMOUTH
B3K 5A3,62346,555,HALIFAX
B2Y 3B4,57119,6101,DARTMOUTH
B3H 3T6,76285,174,HALIFAX
B3M 4A8,10088,1003,HALIFAX
B3N 1L2,21626,233,HALIFAX
B3R 1P8,23583,481,HALIFAX
B2Y 1T6,55907,6445,DARTMOUTH
B3M 1S4,10422,319,HALIFAX
B3M 3B6,10427,257,HALIFAX
B3M 1X8,10278,822,HALIFAX
B3M 2P9,10987,111,HALIFAX
B3M 1P2,13051,125,HALIFAX
B3P 0C6,144515,16810,HALIFAX
B3L 4G5,75851,464,HALIFAX
B3M 2H9,7012,842,HALIFAX
B3M 2G2,8078,450,HALIFAX
B3R 1P2,23871,797,HALIFAX
B2W 5C4,112093,6535,DARTMOUTH
B3L 2R6,65850,175,HALIFAX
B3L 1J6,71953,473,HALIFAX
B3R 2A5,23897,453,HALIFAX
B3R 1T5,23716,247,HALIFAX
B3K 3R4,69896,223,HALIFAX
B3L 3H2,75378,641,HALIFAX
B2W 0H8,144080,16800,DARTMOUTH
B2W 1P5,52148,6633,DARTMOUTH
B2W 1E3,71420,6069,DARTMOUTH
B2W 1E3,72125,6069,DARTMOUTH
B2X 3S4,105605,6268,DARTMOUTH
B3B 1P4,47342,6354,DARTMOUTH
B3L 2W2,68836,619,HALIFAX
B3L 3B5,66509,204,HALIFAX
B3L 1W4,68895,283,HALIFAX
B3M 2W2,10039,227,HALIFAX
B3A 2N1,51721,6387,DARTMOUTH
B3H 1S3,77880,815,HALIFAX
B2X 2T8,109162,6178,DARTMOUTH
B3H 1E1,82674,363,HALIFAX
B3P 1A8,81809,320,HALIFAX
B3H 1G2,81811,359,HALIFAX
B3K 2G9,63163,201,HALIFAX
B3L 2M9,68806,718,HALIFAX
B3R 1H5,87542,503,HALIFAX
B3L 1S2,71944,794,HALIFAX
B3N 3E2,124711,1065,HALIFAX
B3N 3C3,78974,1018,HALIFAX
B3S 1E3,13805,1081,HALIFAX
B3N 2L2,19640,337,HALIFAX
B3A 3S6,50573,6260,DARTMOUTH
B3N 2L8,17788,724,HALIFAX
B3N 2J3,17968,715,HALIFAX
B3H 3E2,78212,701,HALIFAX
B3L 2T3,74078,619,HALIFAX
B3H 2M9,74167,757,HALIFAX
B3L 3H5,76130,178,HALIFAX
B2Y 1N7,52705,6543,DARTMOUTH
B3K 3A7,66186,885,HALIFAX
B3K 2K2,63043,905,HALIFAX
B2Y 3T8,63050,6199,DARTMOUTH
B3K 2H4,64089,201,HALIFAX
B3L 1Y7,72362,640,HALIFAX
B3L 2T4,72366,619,HALIFAX
B2W 1H9,72374,6311,DARTMOUTH
B3L 3L1,67388,269,HALIFAX
B3L 1Y4,69650,487,HALIFAX
B3A 3G2,55819,6327,DARTMOUTH
B2Y 1T6,55843,6445,DARTMOUTH
B3A 1E5,59810,6711,DARTMOUTH
B3K 4Y9,59824,396,HALIFAX
B3L 2N8,67053,282,HALIFAX
B2Y 3J2,51953,6301,DARTMOUTH
B3L 1Y4,69289,487,HALIFAX
B2Y 4L2,131655,6195,DARTMOUTH
B3N 0A6,140833,16644,HALIFAX
B3A 2T6,56510,6576,DARTMOUTH
B2X 1G4,49498,6307,DARTMOUTH
B3K 5K4,58648,152,HALIFAX
B3P 2N5,83767,935,HALIFAX
B3B 1A4,132339,6545,DARTMOUTH
B3J 1C1,76912,576,HALIFAX
B3K 1N6,67228,593,HALIFAX
B3L 2M7,67525,718,HALIFAX
B3K 3N6,58507,13,HALIFAX
B3R 1R2,23554,613,HALIFAX
B3A 2N7,53229,6167,DARTMOUTH
B3L 3S6,72392,344,HALIFAX
B3L 2A2,67579,901,HALIFAX
B3R 1Y1,25430,395,HALIFAX
B3P 1A3,82486,525,HALIFAX
B3M 4G8,12515,1043,HALIFAX
B3A 2L6,54844,6144,DARTMOUTH
B3N 1G8,79006,310,HALIFAX
B3L 1N8,74159,479,HALIFAX
B3N 1G5,79604,281,HALIFAX
B3N 1E9,79878,81,HALIFAX
B3P 1H5,84534,506,HALIFAX
B3K 2Z1,67267,140,HALIFAX
B3A 3J6,53449,6713,DARTMOUTH
B3K 5A4,59337,555,HALIFAX
B2W 5Z9,59441,6037,DARTMOUTH
B2W 6S2,141365,16240,DARTMOUTH
B3L 4H6,67424,464,HALIFAX
B3A 2S8,56987,6667,DARTMOUTH
B3K 2B6,64595,438,HALIFAX
B3N 2J2,17537,715,HALIFAX
B3M 3N1,14866,934,HALIFAX
B3N 1X6,20951,846,HALIFAX
B3H 2J8,75502,159,HALIFAX
B3P 1H8,84817,199,HALIFAX
B3P 1M1,84830,395,HALIFAX
B3A 3T4,51098,6466,DARTMOUTH
B3A 2J7,49929,6528,DARTMOUTH
B3A 2G4,51595,6589,DARTMOUTH
B3M 3A3,8654,156,HALIFAX
B3M 2C8,8697,236,HALIFAX
B3M 4W4,128796,15688,HALIFAX
B2Y 2V9,59633,6678,DARTMOUTH
B3K 4J6,60851,397,HALIFAX
B3A 1B7,60905,6231,DARTMOUTH
B2W 3A8,53168,6407,DARTMOUTH
B3P 2N7,127859,895,HALIFAX
B3L 3V1,73744,868,HALIFAX
B3M 1B5,18180,514,HALIFAX
B2Y 2Y6,57219,6305,DARTMOUTH
B3M 1A9,16016,514,HALIFAX
B2Y 3V9,62330,6416,DARTMOUTH
B2X 2H7,138153,6075,DARTMOUTH
B3N 3G5,127684,1072,HALIFAX
B3M 3B4,9437,256,HALIFAX
B3A 3P9,51164,6126,DARTMOUTH
B3A 3J7,53183,6713,DARTMOUTH
B3R 0A3,136137,705,HALIFAX
B3N 2T1,15852,278,HALIFAX
B3N 2N3,19394,215,HALIFAX
B3N 3J2,127706,15553,HALIFAX
B3R 1G6,24675,749,HALIFAX
B3N 2N7,146769,7,HALIFAX
B3N 3A4,19695,979,HALIFAX
B3H 1J5,79321,419,HALIFAX
B3L 4G8,75000,464,HALIFAX
B3L 3G3,75147,509,HALIFAX
B3H 1G5,80376,48,HALIFAX
B3L 1H6,73972,601,HALIFAX
B3M 1T8,12125,800,HALIFAX
B3M 4H2,12636,1052,HALIFAX
B3A 2N7,53307,6167,DARTMOUTH
B2W 3B1,52683,6407,DARTMOUTH
B2X 1G5,49147,6307,DARTMOUTH
B3L 1X9,67335,487,HALIFAX
B3L 1K8,71926,169,HALIFAX
B3K 1J3,69841,859,HALIFAX
B3L 2A9,67692,63,HALIFAX
B3R 1L2,24308,47,HALIFAX
B3A 1H2,54188,6711,DARTMOUTH
B3K 3B9,66748,360,HALIFAX
B3M 3B5,9897,256,HALIFAX
B3B 2B9,139111,15021,DARTMOUTH
B2W 0H7,144280,16801,DARTMOUTH
B3A 0B7,142666,16708,DARTMOUTH
B3S 1L1,11810,15511,HALIFAX
B3R 2K4,86819,1011,HALIFAX
B3M 3K2,17404,218,HALIFAX
B3P 2S5,86106,15254,HALIFAX
B3A 2Y8,55821,6259,DARTMOUTH
B3L 1L6,72819,169,HALIFAX
B3M 3L5,16651,867,HALIFAX
B3M 3K2,17366,218,HALIFAX
B3R 1M5,86271,15,HALIFAX
B2Y 3S9,64882,6085,DARTMOUTH
B2Y 3P5,60162,6533,DARTMOUTH
B3H 4N3,82058,116,HALIFAX
B3M 1R2,11961,148,HALIFAX
B3M 2N1,13447,470,HALIFAX
B3P 2K6,82800,918,HALIFAX
B3S 0H4,161486,17049,HALIFAX
B3K 5R6,58652,1013,HALIFAX
B3P 1E5,82456,195,HALIFAX
,84029,539,HALIFAX
B3M 3N5,15377,626,HALIFAX
B3K 3K3,59869,59,HALIFAX
B3N 1T3,78654,224,HALIFAX
B3M 1Y6,9691,504,HALIFAX
B3N 1Z3,20844,642,HALIFAX
B3N 2A6,20859,771,HALIFAX
B3R 2N3,128937,15710,HALIFAX
B3N 2V5,16538,113,HALIFAX
B3N 2B5,21056,881,HALIFAX
B3N 1Y5,21187,264,HALIFAX
B3N 2E1,19388,742,HALIFAX
B2Y 1H8,61496,6536,DARTMOUTH
B3K 2K6,61749,746,HALIFAX
B3K 2K6,61809,746,HALIFAX
B3K 5V1,66835,1060,HALIFAX
B3L 3X4,66889,711,HALIFAX
B2X 2B6,49049,6078,DARTMOUTH
B2W 1R8,52986,6701,DARTMOUTH
B3A 3A7,59515,6176,DARTMOUTH
B3A 3L4,54619,6645,DARTMOUTH
B3K 3L4,56750,447,HALIFAX
B3K 4Y4,63848,657,HALIFAX
B3K 1Y4,63752,439,HALIFAX
B3L 3L6,65148,180,HALIFAX
B3P 1T8,82035,860,HALIFAX
B2W 0B2,140552,16477,DARTMOUTH
B3A 1R5,55211,6698,DARTMOUTH
B3R 1G5,128908,933,HALIFAX
B3R 2N2,128994,15710,HALIFAX
B3H 1R5,78943,818,HALIFAX
B3K 3M6,63872,16570,HALIFAX
B3K 3M1,62073,252,HALIFAX
B2W 6P9,131009,16053,DARTMOUTH
B3H 4P4,81856,768,HALIFAX
B3H 1R5,78966,818,HALIFAX
B3J 1A3,77335,765,HALIFAX
B3M 3B7,9195,133,HALIFAX
B3L 2X4,74294,460,HALIFAX
B3H 3W3,78277,483,HALIFAX
B3P 2T7,123227,15497,HALIFAX
B3H 4B7,76520,71,HALIFAX
B3P 1Y2,23415,157,HALIFAX
B2W 3A8,53239,6407,DARTMOUTH
B3A 1X9,57302,6429,DARTMOUTH
B3A 1L2,57358,6253,DARTMOUTH
B2X 1B5,50306,6555,DARTMOUTH
B3N 1W4,80070,354,HALIFAX
B3A 3A3,59768,6236,DARTMOUTH
,48844,15636,DARTMOUTH
B3N 2E4,19259,549,HALIFAX
B3N 3A1,21298,136,HALIFAX
B3R 1G2,24939,230,HALIFAX
B3N 2M5,17153,215,HALIFAX
B3N 2L7,17188,724,HALIFAX
B3N 2H8,19853,162,HALIFAX
B3L 1R5,71965,744,HALIFAX
B3H 4B8,75562,71,HALIFAX
B3L 1P4,70415,593,HALIFAX
B3K 4V7,70563,413,HALIFAX
B3B 1A1,132255,6545,DARTMOUTH
B3L 1N6,70306,165,HALIFAX
B2W 2K1,111042,6204,DARTMOUTH
B2X 2K1,108222,6357,DARTMOUTH
B3N 1E7,79204,472,HALIFAX
B3P 1E9,83447,819,HALIFAX
B3R 1P1,23844,797,HALIFAX
B3L 1K3,72169,275,HALIFAX
B3L 1Z2,68056,211,HALIFAX
B2Y 2Z3,56138,6067,DARTMOUTH
B3K 5G4,65065,877,HALIFAX
B3K 2M2,60225,272,HALIFAX
B3L 1Y2,68615,487,HALIFAX
B2Y 2K3,63998,6544,DARTMOUTH
B2W 2M9,57143,6536,DARTMOUTH
B3H 1S3,77923,815,HALIFAX
B3L 1V4,69821,20,HALIFAX
B3H 3M5,78061,752,HALIFAX
B2X 3J7,108005,6081,DARTMOUTH
B2W 5C5,112626,6535,DARTMOUTH
B3M 4V7,121553,15685,HALIFAX
B3J 2H4,77349,673,HALIFAX
B3J 1C6,77431,894,HALIFAX
B2W 6L7,61385,15544,DARTMOUTH
B2Y 2M5,64870,6561,DARTMOUTH
B2Y 1V9,59813,6439,DARTMOUTH
B3K 4Y9,59919,396,HALIFAX
B2W 6B4,63249,6499,DARTMOUTH
B2X 1J7,48506,6554,DARTMOUTH
B3A 4Z1,126966,15586,DARTMOUTH
B2X 1H9,48552,6362,DARTMOUTH
B3M 4W1,140055,15687,HALIFAX
B3H 3W5,80128,237,HALIFAX
B3A 2H6,50158,6222,DARTMOUTH
B2Y 3E1,56241,6347,DARTMOUTH
B3M 1E5,16369,680,HALIFAX
B3N 2C4,15151,19,HALIFAX
B3L 1V1,68322,20,HALIFAX
B3J 1A9,76059,576,HALIFAX
B3P 2S3,86009,15255,HALIFAX
B3K 5H2,62767,830,HALIFAX
B3K 6B3,58909,1013,HALIFAX
B2W 2T9,55612,6018,DARTMOUTH
,59541,6508,DARTMOUTH
B3M 1M4,15681,326,HALIFAX
B2W 2H7,112000,6412,DARTMOUTH
B3L 3S5,73227,344,HALIFAX
B3L 3V5,73086,880,HALIFAX
B3K 3C4,66399,360,HALIFAX
B3A 3Z2,49946,6009,DARTMOUTH
B2X 1W1,49781,6241,DARTMOUTH
B3K 5K4,58484,152,HALIFAX
B3R 2J4,24174,811,HALIFAX
,143053,16751,HALIFAX
B3M 2L8,7073,69,HALIFAX
B3B 1S3,48302,6656,DARTMOUTH
B3N 3C9,82079,883,HALIFAX
B3H 1P8,78372,309,HALIFAX
B3H 2S4,77884,673,HALIFAX
B3M 1M5,15840,326,HALIFAX
B3N 2A2,20491,771,HALIFAX
B3M 4M9,11108,181,HALIFAX
B2X 1K4,48637,6001,DARTMOUTH
B3M 3J6,14224,119,HALIFAX
B2W 0A3,135413,16389,DARTMOUTH
B3N 2B9,20944,565,HALIFAX
B3M 3N2,15129,943,HALIFAX
B2X 3K9,108408,6017,DARTMOUTH
B3L 3W4,68877,561,HALIFAX
B3H 4H1,76917,659,HALIFAX
B3N 1E6,79079,472,HALIFAX
B3N 2N9,18618,7,HALIFAX
B3M 2X6,16767,225,HALIFAX
B3A 0B1,142481,16676,DARTMOUTH
B2W 6S2,143294,16240,DARTMOUTH
B3M 3K2,17420,218,HALIFAX
B3M 1W7,11839,255,HALIFAX
B3M 4W4,128778,15688,HALIFAX
B3L 2M8,68125,718,HALIFAX
B3S 1G2,13936,1087,HALIFAX
B3A 2E5,51443,6606,DARTMOUTH
B3A 3N4,52911,6586,DARTMOUTH
B3A 1N2,55491,6723,DARTMOUTH
B2X 2H2,48296,6451,DARTMOUTH
B2Y 1V1,140849,6680,DARTMOUTH
B3A 3S2,49967,6166,DARTMOUTH
B3N 1X1,79886,671,HALIFAX
B2W 3B4,53695,16616,DARTMOUTH
B2W 2Y8,55193,6382,DARTMOUTH
B3H 3N2,75446,835,HALIFAX
B3M 1H1,18082,24,HALIFAX
B3P 1Z2,23412,613,HALIFAX
B2W 0A5,135466,16388,DARTMOUTH
B3M 3L3,16151,777,HALIFAX
B3M 1B7,18194,514,HALIFAX
B2W 5B9,112724,6160,DARTMOUTH
B2W 2L6,109851,6565,DARTMOUTH
B2W 2B8,111600,6221,DARTMOUTH
B2W 2L9,112811,6708,DARTMOUTH
B3A 2L8,53422,6491,DARTMOUTH
B3L 1W3,69231,283,HALIFAX
B3L 2N2,69287,415,HALIFAX
B3R 1V2,87464,696,HALIFAX
B3M 1W4,11377,110,HALIFAX
B3M 3G1,10590,590,HALIFAX
B3B 1C5,47761,6419,DARTMOUTH
B3R 0A6,139629,16544,HALIFAX
B3M 1E5,16420,680,HALIFAX
B3N 3M5,129625,565,HALIFAX
B3B 0B7,138874,16488,DARTMOUTH
B3P 1H5,84545,506,HALIFAX
B3N 2G9,20016,795,HALIFAX
B3M 3E3,10708,257,HALIFAX
B3R 1G1,25018,318,HALIFAX
B3J 2E7,77458,177,HALIFAX
B2Y 4V5,121079,15627,DARTMOUTH
B3P 2K2,82744,694,HALIFAX
B2X 2W8,48227,6282,DARTMOUTH
B3A 3L6,54444,6645,DARTMOUTH
B3H 3E7,75657,701,HALIFAX
B3H 2M4,77931,37,HALIFAX
B3L 2S7,73813,383,HALIFAX
B3N 2M8,17902,215,HALIFAX
B3M 1Z9,9559,704,HALIFAX
B2W 3E7,51729,6646,DARTMOUTH
B3K 2Y9,67084,140,HALIFAX
B3L 3W8,71773,711,HALIFAX
B3R 1V2,87287,696,HALIFAX
B3H 2B1,78041,633,HALIFAX
B3S 0B2,140538,16601,HALIFAX
B3A 2L1,143792,6391,DARTMOUTH
B2W 4C7,54034,6188,DARTMOUTH
B3A 4V6,48863,6666,DARTMOUTH
B3M 1R6,12360,547,HALIFAX
B3M 1N4,14004,387,HALIFAX
B3K 2H9,63073,557,HALIFAX
B3B 1A8,49282,6808,DARTMOUTH
B2W 1K1,72836,6334,DARTMOUTH
B3K 1T6,65691,20,HALIFAX
B3M 2B5,9616,855,HALIFAX
B3M 0B4,9662,16582,HALIFAX
B2X 2B1,48206,6282,DARTMOUTH
B2Y 1Z1,55165,6617,DARTMOUTH
B3M 1K2,15477,804,HALIFAX
B3R 1C6,25273,367,HALIFAX
B3T 1P2,24112,1049,HALIFAX
B3R 1R6,86143,382,HALIFAX
B3S 1E6,14186,1088,HALIFAX
B3M 2Y6,14348,245,HALIFAX
B3P 1S5,163161,869,HALIFAX
B3N 1X5,21173,707,HALIFAX
B2W 1S7,52767,6297,DARTMOUTH
B3P 1Y6,82957,684,HALIFAX
B3P 2B5,82253,690,HALIFAX
B3M 2Y9,8999,643,HALIFAX
B3M 3B8,9091,133,HALIFAX
B3N 1G5,79586,281,HALIFAX
B3R 1W5,24110,395,HALIFAX
B3N 3J2,127702,15553,HALIFAX
B3M 1X9,10283,822,HALIFAX
B3M 2M9,13013,470,HALIFAX
B3M 1B8,18641,514,HALIFAX
B3N 2K5,17277,337,HALIFAX
B3A 1G1,57873,6711,DARTMOUTH
B3M 0E2,144800,16818,HALIFAX
B2X 3S9,143910,10903,DARTMOUTH
B3H 3K3,76260,393,HALIFAX
B2X 3T1,108327,10347,DARTMOUTH
B3R 1E9,25045,318,HALIFAX
B3L 1Y6,70489,487,HALIFAX
B2W 2P9,56551,6380,DARTMOUTH
B3A 1G1,58012,6711,DARTMOUTH
B3K 1S3,68285,794,HALIFAX
B3K 1L8,68288,871,HALIFAX
B3L 1N6,70665,165,HALIFAX
B3K 4M1,60941,716,HALIFAX
B2Y 2C9,61888,6065,DARTMOUTH
B3L 3W3,68762,561,HALIFAX
B3R 2E9,24488,151,HALIFAX
B3R 1K3,24561,49,HALIFAX
B3B 1K3,49170,6683,DARTMOUTH
B2X 1G6,49650,6556,DARTMOUTH
B3A 3K1,52521,6713,DARTMOUTH
B2Y 2K3,64098,6544,DARTMOUTH
B3N 1Y1,20506,689,HALIFAX
B3N 1Z9,20744,29,HALIFAX
B3N 1Z4,20825,642,HALIFAX
B3H 3Z9,76086,619,HALIFAX
B2Y 2R5,61658,6363,DARTMOUTH
B3H 1C8,82753,363,HALIFAX
B2W 3B4,53242,16616,DARTMOUTH
B3K 2E7,63058,780,HALIFAX
B3J 2H5,76301,673,HALIFAX
B3M 1C8,15448,297,HALIFAX
B3A 3Z8,146471,6369,DARTMOUTH
B2W 3Z4,112416,6634,DARTMOUTH
B3A 4Y1,49094,6022,DARTMOUTH
B3P 1S3,124043,329,HALIFAX
B3P 1K7,83517,395,HALIFAX
B3M 3L3,16376,777,HALIFAX
B2Y 3L1,54938,6560,DARTMOUTH
B3K 2H8,62594,556,HALIFAX
B2X 1K4,48641,6001,DARTMOUTH
,131660,1053,HALIFAX
B3A 2L1,143793,6391,DARTMOUTH
B3H 3Y8,79969,619,HALIFAX
B3R 1J1,24536,410,HALIFAX
B3P 1Y9,128058,645,HALIFAX
B3N 3B4,20398,1023,HALIFAX
B3L 1W1,68016,283,HALIFAX
B2W 1S9,55555,6690,DARTMOUTH
B3K 2M1,59827,272,HALIFAX
B3H 3H5,78284,284,HALIFAX
B3K 2Z6,65889,140,HALIFAX
B2W 0G4,141328,16665,DARTMOUTH
B3L 1H8,74569,332,HALIFAX
B3M 2S9,147657,440,HALIFAX
B3K 3P1,63160,582,HALIFAX
B3R 1M5,86223,15,HALIFAX
B3P 1K4,81145,395,HALIFAX
B3P 2H8,84641,706,HALIFAX
B3M 3Y5,10712,719,HALIFAX
B3R 1R1,23526,613,HALIFAX
B3L 3X2,67879,711,HALIFAX
B3K 3J5,59252,272,HALIFAX
B3A 3T8,51675,6415,DARTMOUTH
B3K 3K3,59853,59,HALIFAX
B2X 2E3,106198,6694,DARTMOUTH
B3J 1C1,76853,576,HALIFAX
B3S 1K9,12048,15510,HALIFAX
B3K 3H6,60201,15638,HALIFAX
B3R 1B1,25644,166,HALIFAX
B3H 3H7,77361,284,HALIFAX
B3J 2H8,75357,673,HALIFAX
B3L 1E1,73997,896,HALIFAX
B3J 2C3,74185,361,HALIFAX
B3A 2V2,55432,6576,DARTMOUTH
B2W 2L6,110033,6565,DARTMOUTH
B3K 4T3,59964,701,HALIFAX
B3K 1R3,66995,541,HALIFAX
B3P 1A6,82893,458,HALIFAX
B3K 1W2,65240,508,HALIFAX
B3M 2H9,7000,842,HALIFAX
B3N 1L1,21882,233,HALIFAX
B3J 1C9,75612,97,HALIFAX
B3M 4K4,13078,1064,HALIFAX
B3P 2H4,85955,609,HALIFAX
B3H 1C6,82868,512,HALIFAX
B3K 3E7,60274,844,HALIFAX
B3L 1R9,70742,794,HALIFAX
B3M 1N5,14123,387,HALIFAX
B2W 4B1,53638,6011,DARTMOUTH
B3K 5V5,67014,829,HALIFAX
B3J 2A4,130683,59,HALIFAX
B3B 1A6,132323,6545,DARTMOUTH
B3K 2Y4,68694,140,HALIFAX
B3P 2K6,82816,918,HALIFAX
B3P 2K6,82830,918,HALIFAX
B3P 2K3,82899,694,HALIFAX
B3A 0A2,146162,6816,DARTMOUTH
B3H 1N5,80886,687,HALIFAX
B3H 1E5,82496,646,HALIFAX
B3P 1S8,84385,869,HALIFAX
B3H 1G9,81085,48,HALIFAX
B3H 4A8,76392,146,HALIFAX
B3M 3G5,10384,606,HALIFAX
B3M 1R8,10770,30,HALIFAX
B2W 0J6,149023,16867,DARTMOUTH
B3R 2E7,24384,89,HALIFAX
B3K 2R2,58774,349,HALIFAX
B3K 1N7,144720,593,HALIFAX
B2Y 3A6,58887,6474,DARTMOUTH
B3H 3N4,75083,835,HALIFAX
B3N 1S4,79436,502,HALIFAX
B3L 2Y5,73199,293,HALIFAX
B3M 1R4,12241,547,HALIFAX
B2X 1B2,50127,6684,DARTMOUTH
B3N 3C6,79119,1018,HALIFAX
B3A 1P7,132065,6812,DARTMOUTH
B2X 1J5,48821,6554,DARTMOUTH
B3A 2C9,52207,6606,DARTMOUTH
B3A 2K9,49014,6391,DARTMOUTH
B3H 1A2,83632,164,HALIFAX
B3A 3E5,56387,6215,DARTMOUTH
B3M 2X7,16417,225,HALIFAX
B2X 1L1,48948,6100,DARTMOUTH
B3B 1A2,132198,6545,DARTMOUTH
B3M 3B2,12093,455,HALIFAX
B3P 2T7,123236,15497,HALIFAX
B3K 3W3,70747,62,HALIFAX
B3R 2K4,86937,1011,HALIFAX
B3N 1L2,137688,233,HALIFAX
B2X 1L5,108783,6100,DARTMOUTH
B3N 3H5,81195,1090,HALIFAX
B3A 4Z4,122621,15599,DARTMOUTH
B2Y 3H3,52247,6376,DARTMOUTH
B3H 2N4,74932,757,HALIFAX
B3H 3V9,75226,658,HALIFAX
B3N 1M5,77598,36,HALIFAX
