OBJECTID,PARK_ID,OWNER,HRMINTRST,HECTARES,NAMESTATUS,NAMEAPRDTE,PARK_MAINT,GROUP_ID,ADDDATE,MODDATE,SDATE,SOURCE,SACC,GLOBALID,PARK_NAME,PARK_TYPE,DEVELOPED,CIVIC_ID,Shape__Area,Shape__Length
790,4004,Halifax,Yes,2.79,N,,HRM,4004,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-04-25T00:00:00.000Z,Municipal Owned Property,Digitize,99964c6b-0671-48d8-8327-ce0e38e9be71,FRESHWATER TRAIL PARK,Community,Yes,144110,55248.34375,2127.509402
791,5245,Halifax,Yes,0.08,N,,HRM,5096,2019-02-08T21:05:13.000Z,2019-04-04T13:32:11.000Z,2009-11-24T00:00:00.000Z,Municipal Owned Property,Digitize,4ca7c4bf-bbc7-4774-9d05-01a6828eb51b,UNNAMED PARK 20,,Yes,144884,1510.359375,162.9564385
792,5012,Halifax,Yes,9.38,N,,HRM,4025,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-06-12T00:00:00.000Z,Municipal Owned Property,Digitize,8fd13289-860b-4461-a352-3aff0ad70115,WYNDHAM DRIVE PARK,Community,No,140224,185895.5078,2810.302229
793,9,Halifax,Yes,0.92,N,,HRM,3714,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-07-25T00:00:00.000Z,Municipal Owned Property,Digitize,496ec931-9262-4852-aa35-be2c8a2d496a,BRULE STREET PARK,Community,Yes,147061,18212.17188,656.5006351
794,5192,Halifax,Yes,38.91,N,,Shared,5059,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2011-10-17T00:00:00.000Z,Municipal Owned Property,Digitize,fbcb2418-d97c-42f0-bda2-1cd8639706ec,BEECHVILLE LAKESIDE TIMBERLEA TRAIL PARK,Regional,Yes,158364,769310.6328,36891.77167
795,5029,Halifax,Yes,0.46,N,,HRM,5011,2019-02-08T21:05:13.000Z,2019-09-19T17:31:48.000Z,2008-08-11T00:00:00.000Z,Municipal Owned Property,Digitize,666a8b3c-30b3-40c5-9897-444c8ea150da,SOUTHBROOK CRESCENT PARK,Neighbourhood,Yes,140606,9023.398438,550.6811912
796,5030,Halifax,Yes,0.62,N,,HRM,3671,2019-02-08T21:05:13.000Z,2019-09-19T17:31:48.000Z,2008-07-25T00:00:00.000Z,Municipal Owned Property,Digitize,ae8907f3-aff5-462a-9939-db5bd9721a1a,CONIFER COURT PARK,Neighbourhood,Yes,140735,12162.92188,575.2499145
797,5076,Halifax,Yes,0.48,N,,HRM,3690,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-08-07T00:00:00.000Z,Municipal Owned Property,Digitize,a6792819-51f4-4b28-9a94-d91819b26ceb,GRANITE COVE DRIVE PARK,Community,No,141824,9516.179688,454.6469585
798,2572,Halifax,Yes,0.21,N,,HRM,2572,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-07-15T00:00:00.000Z,Municipal Owned Property,Digitize,7f6d23bf-d065-4ed2-866b-dc0c42dfbb44,RAENA JUNE PERRY MEMORIAL PARK,Neighbourhood,Yes,143950,4187.605469,431.8129729
799,5033,Halifax,Yes,6.71,N,,HRM,3702,2019-02-08T21:05:13.000Z,2019-05-31T16:55:45.000Z,2008-08-09T00:00:00.000Z,Municipal Owned Property,Digitize,711e7be1-4021-4b39-982c-598f481a75b5,LOST CREEK PARK,Community,Yes,137547,133561.3086,1598.733895
800,778,Halifax,Yes,0.08,N,,HRM,778,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-04-30T00:00:00.000Z,Municipal Owned Property,Digitize,47c69c4b-093c-4371-be8c-dea4e5ba5155,BASS COURT PARK,Neighbourhood,Yes,116167,1597.152344,169.9838337
801,2432,Halifax,Yes,1.23,N,,HRM,2432,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2008-04-08T00:00:00.000Z,Municipal Owned Property,Digitize,f4055e9a-facb-45ff-be5a-7e81b816160a,CORRECTIONAL CENTRE PARK,District,Yes,139487,24435.46484,843.254778
802,5119,Halifax,Yes,0.71,N,,HRM,5075,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2009-09-17T00:00:00.000Z,Municipal Owned Property,Digitize,aa23e8bb-4035-4a78-9182-fd78b9e3fd4d,HATCHET LAKE PARK,Community,Yes,147444,14058.05469,495.580349
803,5110,Halifax,Yes,0.79,N,2012-08-14T00:00:00.000Z,HRM,5070,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2009-05-08T00:00:00.000Z,Municipal Owned Property,Digitize,92169d7c-a2ce-41b6-be3a-c51c77875357,SUSSEX DRIVE PARK,Neighbourhood,Yes,133759,15693.66406,565.2449879
804,5112,Halifax,Yes,8.22,N,,School Board,5071,2019-02-08T21:05:13.000Z,2018-08-27T15:46:55.000Z,2009-08-04T00:00:00.000Z,Municipal Owned Property,Digitize,e7e8750d-8a13-476b-9485-c631b062ef4a,OYSTER POND ACADEMY PARK,Community,Yes,98202,163178.8477,1661.957488
805,5032,Halifax,Yes,5.28,A,,HRM,3683,2019-02-08T21:05:13.000Z,2019-05-31T16:55:45.000Z,2008-08-07T00:00:00.000Z,Municipal Owned Property,Digitize,1e65a587-8fe4-47d8-ab45-4b05df73b672,OAKEN HILLS PARK,Community,Yes,136066,105074.3906,2209.53466
806,156,Halifax,Yes,0.19,N,,HRM,156,2019-02-08T21:05:13.000Z,2018-09-20T13:06:48.000Z,2009-04-27T00:00:00.000Z,Asset Management Project,,14b8fc9c-9838-4179-85cd-5659f406ab8a,LYNNETT ROAD PARK,Neighbourhood,Yes,143147,3873.589844,256.8957326
807,1084,Halifax,Yes,4.91,N,,,1084,2019-02-08T21:05:13.000Z,2018-09-20T13:46:07.000Z,,Parkland Planners,,e01420f4-8b0a-4c74-8ac3-c5a5b72fc874,SILVER SANDS BEACH PARK,District,Yes,130888,100133.8633,3763.317299
808,5161,Halifax,Yes,1.93,N,,Shared,1500,2019-02-08T21:05:13.000Z,2018-09-19T18:00:14.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,521f8329-8661-48d3-8004-18a0752e00c2,BEAVER BANK KINSAC ELEMENTARY SCHOOL PARK,Community,Yes,94650,38733.54297,859.8945448
809,2336,Halifax,Yes,15.38,N,,HRM,2336,2019-02-08T21:05:13.000Z,2018-09-20T14:19:13.000Z,2009-06-22T00:00:00.000Z,Asset Management Project,,1534b223-06f9-4fc3-a4c4-9aecc1925c71,SACKVILLE RIVER LINEAR PARK,District,Yes,41748,305594.2188,10255.75122
810,109,Halifax,Yes,4.84,N,,,109,2019-02-08T21:05:13.000Z,2018-09-20T14:33:41.000Z,2008-02-18T00:00:00.000Z,Field Work Operations,,2a243929-255b-49c6-980b-a764b773b7e4,OATHILL LAKE PARK,Community,Yes,131416,95639.21094,5484.729613
811,5117,Halifax,Yes,3.33,N,,Shared,97,2019-02-08T21:05:13.000Z,2018-09-20T14:47:49.000Z,2007-11-06T13:52:41.000Z,Asset Management Project,,9ae8f63c-3135-46f9-b690-9125a965e09b,DUNCAN MACMILLAN HIGH SCHOOL PARK,Community,Yes,92016,67396.48828,1350.11786
812,5268,Halifax,Yes,4.153,A,2017-11-07T00:00:00.000Z,HRM,5290,2019-02-08T21:05:13.000Z,2018-09-21T13:36:39.000Z,2018-12-07T00:00:00.000Z,Plan,Interactive,77d053be-15c3-4ad9-9c50-99d1fd61caa6,BOSUN RUN PARK,Community,Yes,169372,106846.2422,2213.895269
813,5269,Halifax,Yes,2.738,A,2018-09-20T00:00:00.000Z,HRM,5291,2019-02-08T21:05:13.000Z,2018-09-21T13:52:26.000Z,2017-07-31T00:00:00.000Z,Plan,Interactive,a2692b4e-2026-4567-ab81-10f2b2701b29,CUTLER AVENUE PARK,District,Yes,168829,54227.125,1282.819517
814,5267,Halifax,Yes,4.657,,,NA,5297,2019-02-08T21:05:13.000Z,2019-04-04T13:32:22.000Z,2017-06-13T00:00:00.000Z,Plan,Interactive,51cc05de-e18a-4a38-a25b-1afc8b64a1d2,UNNAMED PARK 23,Community,No,168448,92447.84375,1364.278798
815,5011,Halifax,Yes,8.02,N,,HRM,4024,2019-02-08T21:05:13.000Z,2018-11-22T21:08:10.000Z,2008-07-16T00:00:00.000Z,Municipal Owned Property,Digitize,05bd8c0e-7ae3-4ff7-8096-e7e121a22fa6,BELL BROOK PARK,Community,Yes,141365,158571.6563,5924.71762
816,5200,Halifax,Yes,20.19,A,,HRM,5200,2019-02-08T21:05:13.000Z,2018-11-22T19:39:02.000Z,2008-01-11T00:00:00.000Z,Parkland Planners,Digitize,0c44131b-00d6-41d7-8c07-a7f8963b6ca0,CHAIN OF LAKES TRAIL PARK,Regional,Yes,157751,398980.7891,19277.51273
817,5089,Halifax,Yes,4.37,N,,UN,2808,2019-02-08T21:05:13.000Z,2018-11-22T19:31:13.000Z,2008-06-11T00:00:00.000Z,Asset Management Project,Digitize,84c77f4a-3396-4adc-929b-d0b05d85c132,BIG LATTER POND PARK,Community,Yes,147409,84889.08984,1828.831083
818,433,Halifax,Yes,2.33,N,,HRM,433,2019-02-08T21:05:13.000Z,2018-11-30T16:04:44.000Z,2009-05-05T00:00:00.000Z,Asset Management Project,,f9170b82-dea1-4222-bbbe-821c13aec8ff,BEECHVILLE LAKESIDE TIMBERLEA RECREATION PARK,District,Yes,22413,46076.46094,1006.83873
819,5022,Halifax,Yes,7.08,N,,School Board,3005,2019-02-08T21:05:13.000Z,2018-11-29T15:07:28.000Z,2008-09-21T00:00:00.000Z,Municipal Owned Property,Digitize,6c7cad67-2af5-46dd-a926-c9e08f907509,ASTRAL DRIVE ELEMENTARY & JUNIOR HIGH SCHOOL PARK,Community,Yes,118742,139906.9805,1988.593879
820,458,Halifax,Yes,1.36,N,,Shared,458,2019-02-08T21:05:13.000Z,2018-11-29T20:59:06.000Z,2009-11-09T00:00:00.000Z,Asset Management Project,,81e4b87f-4404-4461-b2b3-30dc3adb931d,LAWRENCETOWN COMMUNITY CENTRE PARK,Community,Yes,117660,26786.5625,745.7907078
821,465,Halifax,Yes,1.03,N,,HRM,465,2019-02-08T21:05:13.000Z,2018-11-29T20:59:11.000Z,2009-11-10T00:00:00.000Z,Asset Management Project,,15a00ddb-a7ed-4705-bebf-1a7258471a3b,PORTERS LAKE COMMUNITY CENTRE PARK,Community,Yes,102183,20346.57813,693.0190788
822,469,Halifax,Yes,2.46,A,,HRM,469,2019-02-08T21:05:13.000Z,2018-11-29T15:16:23.000Z,2009-03-13T00:00:00.000Z,Field Work Operations,,11518a7c-807c-4118-aff1-184c6f9b73ab,ST. MARY'S BOAT CLUB PARK,District,Yes,78528,48620.17188,1396.212425
823,5020,Halifax,Yes,3.77,N,,School Board,292,2019-02-08T21:05:13.000Z,2018-11-29T15:11:21.000Z,2008-10-08T00:00:00.000Z,Asset Management Project,,6b907441-8781-4e7a-9805-5dba204f46b0,HARRY R. HAMILTON ELEMENTARY SCHOOL PARK,Community,Yes,35525,74879.71875,1175.978196
824,5009,Halifax,Yes,5.17,N,,School Board,551,2019-02-08T21:05:13.000Z,2018-11-29T15:15:57.000Z,2007-11-06T13:52:45.000Z,Asset Management Project,,3d4f85fc-3718-47fa-9975-56b3aec472d5,ST. MARGARET'S BAY ELEMENTARY SCHOOL PARK,Community,Yes,8051,102365.25,1792.068742
825,3112,Halifax,Yes,1.96,C,2011-06-21T00:00:00.000Z,HRM,3112,2019-02-08T21:05:13.000Z,2018-11-29T15:26:17.000Z,2009-05-05T00:00:00.000Z,Asset Management Project,,53bf9eea-7018-435b-b1ac-3a3509fac910,WENDY'S MEADOW PARK,Neighbourhood,No,134535,38536.94531,1135.516975
826,4030,Halifax,Yes,3.19,N,,School Board,138,2019-02-08T21:05:13.000Z,2018-11-29T15:08:25.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,547be745-fc57-40e3-b2dd-1442a1a33572,DUC D'ANVILLE SCHOOL PARK,Community,Yes,14003,63070.52734,1223.262642
827,4031,Halifax,Yes,2.39,N,,School Board,148,2019-02-08T21:05:13.000Z,2018-11-29T15:07:53.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,0cf1951f-6bd9-44a9-9fed-a2c206309f0b,CLAYTON PARK JUNIOR HIGH SCHOOL PARK,Community,Yes,14315,47222.23828,1041.189127
828,4033,Halifax,Yes,3.49,N,,School Board,279,2019-02-08T21:05:13.000Z,2018-11-29T16:11:29.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,d98fe8f9-1da1-44d5-945d-b645a5b708a6,FAIRVIEW HEIGHTS ELEMENTARY/JUNIOR HIGH PARK,Community,Yes,19707,68981.65625,1025.234038
829,2526,Halifax,Yes,4.97,N,,Private,2526,2019-02-08T21:05:13.000Z,2018-11-29T15:16:28.000Z,2009-05-12T00:00:00.000Z,Asset Management Project,,24c54e1b-9f43-474a-8b97-7a71bfdf74f8,ST. MARGARET'S BAY CENTRE,District,Yes,6649,98437.87109,1430.174522
830,2666,Halifax,Yes,0.42,N,,HRM,2666,2019-02-08T21:05:13.000Z,2018-11-29T16:01:38.000Z,2009-11-04T00:00:00.000Z,Asset Management Project,,6823d01d-82e8-4152-9fa5-195a0006ddf5,BROOKHILL DRIVE PARK 1,Community,No,146563,8373.53125,418.6656073
831,425,Halifax,Yes,2.29,N,,HRM,425,2019-02-08T21:05:13.000Z,2018-11-29T20:57:57.000Z,2009-10-24T00:00:00.000Z,Asset Management Project,,a76b594a-8dbb-4d0a-9f1a-823ff34252b0,CARROLLS CORNER COMMUNITY CENTRE PARK,Community,Yes,89632,45838.17578,1068.302882
832,5219,Halifax,Yes,1.859,A,2014-12-02T00:00:00.000Z,HRM,5217,2019-02-08T21:05:13.000Z,2019-09-19T17:31:48.000Z,2019-01-22T00:00:00.000Z,Parkland Planners,Digitize,b27cef25-d433-47d8-aa7a-0a67ba6525ca,LARKVIEW TERRACE PARK,Neighbourhood,Yes,162826,36832.26563,1375.905101
833,3396,Halifax,Yes,2.14,N,,HRM,3396,2019-02-08T21:05:13.000Z,2019-01-31T17:29:58.000Z,2008-01-30T00:00:00.000Z,Parkland Planners,,3fa50017-b789-4ae9-be42-74ea7ce2e438,QUINTIN SILAS PATTERSON MEMORIAL PARK,Community,Yes,147470,42351.38281,1135.988345
834,155,Halifax,Yes,14.78,A,,HRM,155,2019-02-08T21:05:13.000Z,2020-01-09T18:06:47.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,Interactive,f900dcef-7e29-43dd-9a64-c3bf382361c6,MCINTOSH RUN DISTRICT PARK,District,Yes,147395,375190.8867,14622.32403
835,5272,Halifax,Yes,1.14,A,2019-07-16T00:00:00.000Z,HRM,5295,2019-02-08T21:05:13.000Z,2019-07-19T12:48:12.000Z,2019-02-04T00:00:00.000Z,Plan,Interactive,03291229-b970-46d3-b4f6-1dfc6c1aa45b,DARJEELING DRIVE PARK,Neighbourhood,Yes,169654,2253.777344,185.5297968
836,5273,Halifax,Yes,1.29,A,2019-07-16T00:00:00.000Z,HRM,5296,2019-02-08T21:05:13.000Z,2019-07-19T12:50:31.000Z,2019-02-04T00:00:00.000Z,Plan,Interactive,62bb0c66-39ee-400e-a446-78c87ced05c4,GRENOBLE COURT PARK,Community,Yes,169698,2543.976563,202.351546
837,22,Halifax,Yes,24.5,C,2018-05-08T00:00:00.000Z,HRM,22,2019-02-08T21:05:13.000Z,2019-02-07T12:52:15.000Z,2009-06-01T00:00:00.000Z,Council Action,,2ec69e38-0e9f-4874-a4b7-002aad9f5d81,ADMIRAL COVE PARK,Regional,Yes,145216,565611.9727,6421.813474
838,51,Halifax,Yes,520.01,A,1999-04-01T00:00:00.000Z,HRM,51,2019-02-08T21:05:13.000Z,2019-05-31T16:55:45.000Z,2007-11-06T00:00:00.000Z,Parkland Planners,Digitize,f949dd15-35a4-4462-b5a0-134dd39929d4,SANDY LAKE PARK,Regional,Yes,1445,10379936.1,34497.29182
839,135,Halifax,Yes,19.3,A,,HRM,135,2019-02-08T21:05:13.000Z,2019-02-07T12:38:47.000Z,2008-12-02T00:00:00.000Z,Asset Management Project,,8b990c65-ef0b-4ba7-ac35-ae738c98a854,RUSSELL LAKE PARK,Community,Yes,163122,383480.625,16117.29786
840,5075,Halifax,Yes,2.24,N,,Shared,351,2019-02-08T21:05:13.000Z,2019-02-07T12:31:26.000Z,2007-11-06T13:52:44.000Z,Asset Management Project,,ae20bc22-4499-473c-884a-0dce15fd6038,SYCAMORE LANE ELEMENTARY SCHOOL PARK,Neighbourhood,Yes,41630,73868.35547,2151.940971
841,5165,Halifax,Yes,3.6,N,,Shared,273,2019-02-08T21:05:13.000Z,2019-02-07T12:46:14.000Z,2010-02-15T00:00:00.000Z,Asset Management Project,,04fb742e-ab07-44b2-9f97-074ad8e64224,EASTERN SHORE DISTRICT HIGH SCHOOL PARK,Community,Yes,98193,73493.88281,1366.468387
842,958,Halifax,Yes,2.46,N,,HRM,958,2019-02-08T21:05:13.000Z,2018-11-29T15:10:56.000Z,2010-03-10T00:00:00.000Z,Asset Management Project,,09c958b1-c48e-40c2-8aa5-251eb6b7bb1d,KIWANIS GRAHAM'S GROVE PARK,District,Yes,51781,48639.25,1371.362443
843,3249,Halifax,Yes,0.2,N,,UN,3249,2019-02-08T21:05:13.000Z,2018-11-29T20:58:58.000Z,2008-03-19T00:00:00.000Z,Field Work Operations,,66e6d44e-512e-4089-aa0c-8af251293023,GLEN HAVEN COMMUNITY CENTRE PARK,Community,Yes,21254,3900.207031,274.341576
844,4007,Halifax,Yes,3.2,N,,School Board,353,2019-02-08T21:05:13.000Z,2018-11-29T15:19:25.000Z,2007-11-06T13:52:45.000Z,Asset Management Project,,ccb29779-b2f5-4005-832f-de5ea6ec9107,TANTALLON SENIOR ELEMENTARY PARK,Community,Yes,8085,63305.42188,991.0874049
845,4008,Halifax,Yes,5.03,N,,School Board,4008,2019-02-08T21:05:13.000Z,2018-11-29T15:19:08.000Z,2008-06-25T00:00:00.000Z,Asset Management Project,,ef3b238d-faf4-418d-ba01-1bc6e91a6fdf,TANTALLON JUNIOR ELEMENTARY PARK,Community,Yes,8095,99593.61719,1493.721435
846,4015,Halifax,Yes,1.4,N,,School Board,307,2019-02-08T21:05:13.000Z,2018-11-29T15:12:11.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,030c2534-fe0c-4606-96c0-a350d8991479,JOHN W. MACLEOD PARK,Community,Yes,81663,27552.57813,833.7853901
847,4016,Halifax,Yes,1.47,N,,School Board,280,2019-02-08T21:05:13.000Z,2018-11-29T15:09:21.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,02fb512b-35a2-4a3a-b21e-dccbfbefde6d,FLEMING TOWER PARK,Community,Yes,82202,29110.78125,736.1332888
848,4021,Halifax,Yes,3.7,N,,School Board,301,2019-02-08T21:05:13.000Z,2018-11-29T15:11:49.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,ad80627c-a03c-49a6-90c0-a125e34c596b,J. L. ILSLEY HIGH SCHOOL PARK,Community,Yes,87021,73103.75,1236.605018
849,4025,Halifax,Yes,2.05,N,,Shared,341,2019-02-08T21:05:13.000Z,2018-11-29T15:15:30.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,1432b113-d665-4ce7-b5e5-4cd4dd745d4e,ST. AGNES JUNIOR HIGH SCHOOL PARK,Community,Yes,73112,40524.93359,1014.125445
850,5163,Halifax,Yes,1.7,N,,Shared,271,2019-02-08T21:05:13.000Z,2018-11-29T15:08:49.000Z,2010-02-15T00:00:00.000Z,Asset Management Project,,fbdda073-ac87-4903-86ca-1bd8e1234f0f,EAST ST. MARGARET'S CONSOLIDATED SCHOOL PARK,Community,Yes,29666,33519.28906,751.1732702
851,2731,Halifax,Yes,1.73,N,,HRM,2731,2019-02-08T21:05:13.000Z,2018-11-29T15:15:44.000Z,2008-03-20T00:00:00.000Z,Field Work Operations,,3be3f8ce-cc4a-4a01-be04-51005bbee0d2,ST. ANDREW'S PARK,Community,Yes,131546,34355.75391,2617.889239
852,5072,Halifax,Yes,0.48,N,,School Board,347,2019-02-08T21:05:13.000Z,2018-11-29T15:16:56.000Z,2007-11-06T13:52:45.000Z,Asset Management Project,,e5d75a6c-f71b-4ac8-8a3b-bb8365fab146,SAINT MARY'S ELEMENTARY SCHOOL PARK,Neighbourhood,Yes,77409,9444.78125,484.6920994
853,5074,Halifax,Yes,1.51,A,,HRM,418,2019-02-08T21:05:13.000Z,2018-11-29T15:21:24.000Z,2007-11-06T13:52:43.000Z,Asset Management Project,,23644c58-8154-4e8a-9bf7-a054c4070ac8,ST. ANDREW'S COMMUNITY CENTRE PARK,Regional,Yes,158304,29881.53125,1370.189425
854,479,Halifax,Yes,0.32,N,,HRM,479,2019-02-08T21:05:13.000Z,2018-11-29T20:59:28.000Z,2009-04-09T00:00:00.000Z,Asset Management Project,,3a360255-3ba9-4d6c-aac2-fc41fca15cdd,WALLACE LUCAS COMMUNITY CENTRE PARK,District,Yes,521,6300.378906,316.7296518
855,482,Halifax,Yes,3.52,N,,HRM,482,2019-02-08T21:05:13.000Z,2018-11-29T21:00:58.000Z,2009-11-10T00:00:00.000Z,Asset Management Project,,3047794d-09a0-4d90-a3cf-5a5f5234c5e0,NATHAN SMITH RECREATION CENTRE PARK,Community,Yes,104715,69681.03516,1251.914374
856,483,Halifax,Yes,1.65,N,,Shared,483,2019-02-08T21:05:13.000Z,2018-11-29T16:06:45.000Z,2008-10-23T00:00:00.000Z,Asset Management Project,,f5ac8dcf-363d-4a82-8dea-e848ffdf4b3b,COLBY VILLAGE RECREATION CENTRE PARK,Community,Yes,126890,32529.35156,795.1864262
857,1693,Halifax,Yes,1.12,A,,HRM,1693,2019-02-08T21:05:13.000Z,2018-11-29T15:12:26.000Z,2009-03-10T00:00:00.000Z,Field Work Operations,,2c955360-ea24-45c8-bc5c-8473a331fedf,LARRY O'CONNELL PARK,Community,Yes,74385,22038.03906,627.5787875
858,1956,Halifax,Yes,2.46,N,,HRM,1956,2019-02-08T21:05:13.000Z,2018-11-29T15:17:34.000Z,2009-03-24T00:00:00.000Z,Asset Management Project,,89edffba-ab10-41a2-b241-920e78296ba0,W. D. PIERCEY PARK,District,Yes,19137,48547.09766,947.3448974
859,2753,Halifax,Yes,0.38,N,,HRM,2753,2019-02-08T21:05:13.000Z,2018-11-29T15:25:52.000Z,2008-09-17T00:00:00.000Z,Parkland Planners,,fb279bc4-1338-4cc9-9a8a-476edb8da6bc,THOMPSONS POND PARK,Community,Yes,147447,7510.125,400.6870664
860,457,Halifax,Yes,2.35,N,,HRM,457,2019-02-08T21:05:13.000Z,2018-11-29T20:59:04.000Z,2009-06-26T00:00:00.000Z,Parkland Planners,,f106dab2-51cd-41f6-8a6c-10274edc1b03,LAKE ECHO COMMUNITY CENTRE PARK,District,Yes,102620,46533.0625,1000.414606
861,462,Halifax,Yes,1.74,N,,HRM,462,2019-02-08T21:05:13.000Z,2018-11-29T20:59:08.000Z,2009-11-10T00:00:00.000Z,Asset Management Project,,b4294e38-00a7-4a29-b5ac-02ac341ab838,NORTH PRESTON COMMUNITY CENTRE PARK,Community,Yes,101446,34397.92969,1095.751348
862,404,Halifax,Yes,0.4,A,,HRM,404,2019-02-08T21:05:13.000Z,2018-12-18T19:31:03.000Z,2009-11-27T00:00:00.000Z,Asset Management Project,,b8eac2cf-e537-4b05-bd07-fb7860eb086f,SACKVILLE LANDING,PLAZA,Yes,127846,7903.792969,507.5944401
863,1,Halifax,Yes,0.2,,,HRM,37,2019-02-08T21:05:13.000Z,2018-12-18T19:31:16.000Z,,Municipal Owned Property,Interactive,bd233be9-90d9-429e-a56c-afad5d1574dd,GRANVILLE MALL,PLAZA,Yes,147299,3977.363281,411.5231068
864,464,Halifax,Yes,2.47,N,,HRM,464,2019-02-08T21:05:13.000Z,2018-12-18T19:44:43.000Z,2009-03-11T00:00:00.000Z,Field Work Operations,,818722c7-6a2a-4943-a546-8970cfacb6b8,NORTHCLIFFE RECREATION CENTRE PARK,District,Yes,164861,48791.1875,1058.269368
865,468,Halifax,Yes,3.58,N,,Shared,468,2019-02-08T21:05:13.000Z,2018-12-18T19:44:51.000Z,2009-06-23T00:00:00.000Z,Asset Management Project,,985f74b4-4228-49a2-967a-7cd15faf7e9f,SACKVILLE SPORTS STADIUM PARK,District,Yes,42036,71008.73438,1074.392809
866,473,Halifax,Yes,15.45,N,,Management Agreement,473,2019-02-08T21:05:13.000Z,2018-12-18T19:47:24.000Z,2009-04-08T00:00:00.000Z,Asset Management Project,,d2797450-2430-4975-939d-b5fea1066eef,SPRINGFIELD LAKE RECREATION CENTRE PARK,District,Yes,34128,307017.6797,3686.274576
867,5271,Halifax,Yes,3.99,A,2019-07-16T00:00:00.000Z,HRM,5293,2019-02-08T21:05:13.000Z,2019-07-19T13:42:04.000Z,2016-02-24T00:00:00.000Z,LIC-PROPMAP,Interactive,a3b65e6a-e393-4874-8c51-973a2717ba9c,ROCKCLIFFE DRIVE PARK,Community,No,142168,79570.44922,1925.939937
868,339,Halifax,Yes,0.05,N,,,339,2019-02-08T21:05:13.000Z,2019-01-03T19:20:20.000Z,,,,4cfa4cf0-3a43-4e02-9fb9-5f8caeff7628,SOUTH WOODSIDE ELEMENTARY SCHOOL PARK,Community,Yes,73969,18002.48828,593.6922128
869,5113,Halifax,Yes,2.97,N,,Private,5073,2019-02-08T21:05:13.000Z,2019-01-04T20:03:19.000Z,2009-08-24T00:00:00.000Z,Municipal Owned Property,Digitize,9424948d-4c8f-49e0-906e-10b6fd092c1f,SILVERSIDES RESIDENTS ASSOCIATION PARK,Neighbourhood,Yes,130668,58962.26953,1153.344805
870,3588,Halifax,Yes,5.22,N,,School Board,3588,2019-02-08T21:05:13.000Z,2018-11-29T15:09:06.000Z,2008-04-21T00:00:00.000Z,Asset Management Project,Digitize,10664203-f796-4b32-942c-96d5600fcd6e,ECOLE BOIS-JOLI PARK,Community,Yes,126947,103354.5273,1472.921804
871,2667,Halifax,Yes,4.49,N,,HRM,2667,2019-02-08T21:05:13.000Z,2018-11-29T16:01:50.000Z,2009-11-09T00:00:00.000Z,Asset Management Project,,98d46bc2-eb9a-47c4-9453-a9f0cd6c7c33,BROOKHILL DRIVE PARK 3,Community,No,146562,89485.35938,1507.531813
872,5270,Halifax,Yes,0.052,A,2019-07-16T00:00:00.000Z,HRM,5292,2019-02-08T21:05:13.000Z,2019-07-19T13:37:53.000Z,1981-12-01T00:00:00.000Z,Municipal Owned Property,Interactive,672d1cc5-47d7-409d-b55e-315dbfcb242b,IMPEROYAL PARK,Neighbourhood,Yes,169476,1007.660156,136.9785101
873,402,Halifax,Yes,0.2,A,,HRM,402,2019-02-08T21:05:13.000Z,2018-12-18T19:42:39.000Z,2009-11-27T00:00:00.000Z,Asset Management Project,,ca8848ff-5195-4009-bd1c-483598d88342,NATHAN GREEN SQUARE,PLAZA,Yes,147369,3867.214844,423.9762998
874,403,Halifax,Yes,0.15,A,,HRM,403,2019-02-08T21:05:13.000Z,2018-12-18T19:30:44.000Z,2009-11-27T00:00:00.000Z,Asset Management Project,,8c8dcdfe-5331-4cf6-b895-6813927d377d,CHEBUCTO LANDING,PLAZA,Yes,163061,2921.261719,348.2313454
875,169,Halifax,Yes,0.73,A,,HRM,169,2019-02-08T21:05:13.000Z,2018-12-18T19:31:26.000Z,2009-11-27T00:00:00.000Z,Asset Management Project,,2764af95-da1f-48c9-8547-0a93756a25b9,GRAND PARADE,PLAZA,Yes,147296,14462.72266,592.7283334
