FULL_NAME,STR_TYPE,STR_CODE_L,Shape__Length
HIGHWAY 102 NB EXIT 1D OFF RAMP,RAMP,1115,626.8200256
PEPPERELL ST,ST,638,1412.256631
CARNATION CRES,CRES,151,373.1637251
VICTORIA RD,RD,6678,9515.198614
MAPLEWOOD DR,DR,520,369.9822535
FERGUSONS COVE RD,RD,7533,1870.068516
SPENCER AVE,AVE,769,792.4648992
VALOUR WAY,WAY,15032,1665.740094
FIFE LANE,LANE,16534,16.33017272
JOYCE AVE,AVE,432,815.3242152
AIKENHEAD RD,RD,10,124.8457261
DUFFUS ST,ST,272,1401.893028
MILTON DR,DR,567,103.7845154
WINDSOR ST RAMP,RAMP,99999,1219.099387
MILITARY RD,RD,564,95.89727932
BAYNE ST RAMP,RAMP,99999,160.8235027
ROSE LANE,LANE,16139,353.1239609
WINDERMERE RD,RD,876,249.4525819
HEATHERWOOD CRT,CRT,932,245.5196647
PRESCOTT ST,ST,657,522.131171
NOVALEA DR,DR,844,2508.127023
BATTERY DR,DR,61,677.5684371
LEMON WALK,WALK,749,443.1037145
DYKE RD,RD,7452,3517.132317
BOULDER LANE,LANE,16076,377.9362908
ASTOUR DR,DR,15322,1527.107893
FAYS LANE,LANE,306,101.2168986
PINEHILL DR,DR,8458,1038.932389
MCGEE DR,DR,10622,411.5610635
TEDBURY CRES,CRES,8857,420.6221678
LYNN RD,RD,502,339.3241627
LEE MURPHY CRES,CRES,8012,831.7941707
WOODCREST AVE,AVE,888,708.2635903
HIGHWAY 102 SB EXIT 2A ON RAMP,RAMP,1129,528.7462229
JUNIPER CRES,CRES,436,371.6953011
HESELTON DR,DR,16786,1267.472373
BEDFORD HWY RAMP,RAMP,99999,345.3876096
RAMSGATE LANE,LANE,1029,1109.291838
ANCHOR DR,DR,1010,702.8858224
HILDEN DR,DR,398,418.5094604
GLENGARY DR,DR,352,96.17906133
ADLINGTON CRT,CRT,5002,434.2603743
DEKKER ST,ST,246,128.7597973
GORDON STEWART DR,DR,7635,486.6724066
SNAIR LANE,LANE,16140,172.1318804
NITA LANE,LANE,16664,160.9685686
AUTUMN DR,DR,52,274.6345473
MISTLETOE LANE,LANE,258,145.4425341
FERUZ CRES,CRES,15710,664.0115387
NORTH ST,ST,593,2459.919644
KEATING RD,RD,441,304.7437602
LANIGAN CRT,CRT,1024,165.6490985
TARRAGON LANE,LANE,17091,57.29011811
CARMICHAEL CRT,CRT,7220,356.768347
UNDER REVIEW  616 UN,UN,99916,126.4759524
DUBLIN ST,ST,269,1459.168833
BELLESHIRE DR,DR,7078,792.2460111
MARIE DR,DR,8144,220.0571317
METROPOLITAN AVE,AVE,8208,1160.080248
BROAD ST,ST,17130,3139.537886
CAMERON ST,ST,6102,362.893082
PETER LOWE AVE,AVE,640,457.5967624
SERVICE ROAD HFX 101-01, ,16922,1790.454538
SABRA CRT,CRT,6590,194.3435861
HUDSON WAY,WAY,10512,673.6464479
PROVIDER RD,RD,16767,373.1112425
HIGHWAY 118 ETA 5,,17161,40.9723835
TIDEWINDS LANE,LANE,17138,347.508818
KEIGAN DR,DR,16698,761.7840643
MORAINE DR,DR,16699,1041.6253
CHERA DR,DR,16700,435.951661
HIGHWAY 102 ETA 26,,17149,43.83401237
RAVENCROFT CRT,CRT,16796,852.844685
COLVILLE CRT,CRT,16799,349.2324666
PEACHTREE HILL,HILL,16800,884.0790592
ARKLOW DR,DR,6963,3279.429156
FOXBERRY HILL,HILL,10328,1717.692954
FRASER DR,DR,10331,416.6901105
FRASER BACK RD,RD,10332,1672.839926
GLENEAGLES DR,DR,15421,2285.776157
STRATTON CRT,CRT,15422,423.5941928
HIGHWAY 224, ,10418,13767.03054
HIGHWAY 224, ,10419,7158.599545
HIGHWAY 7, ,10466,3318.65974
HIGHWAY 7, ,10467,9122.467925
HIGHWAY 7, ,10468,4216.596649
HIGHWAY 7, ,10469,5312.335672
PENNY LANE,LANE,10777,1537.994159
HIGHWAY 7, ,10472,6991.395706
CROSS RD,RD,10760,2191.781536
CROSS RD,RD,10761,2256.486978
DOYLE RD,RD,7436,226.9850272
JUMPER LANE,LANE,16802,280.8302508
CHAMBERS CRT,CRT,17169,134.0233624
GARRARD DR,DR,10340,1570.910101
GEORGE CYRIL DR,DR,10344,534.5091382
GEORGE SAMUEL DR,DR,10346,1376.623675
GLENMORE RD,RD,10349,1269.991865
GLENMORREN CRT,CRT,10350,267.6677446
GOLDEN ROD LANE,LANE,10352,494.7292801
JOHN GRANT BACK RD,RD,10529,3951.068495
JULLIN CRT,CRT,10537,391.7616615
FAULKNER CRES,CRES,7528,994.9128138
PINE LANE,LANE,10788,212.6486299
PINETREE LANE,LANE,10793,227.1061774
KINGS WAY,WAY,10564,144.6345721
KINSAC RD,RD,10567,2159.360495
KINSMAN LANE,LANE,10568,176.0421789
KNIGHT BRIDGE DR,DR,10570,273.6556904
KURYLUK CRT,CRT,10571,447.387152
OAKHILL RG,RG,16166,669.491559
MOCKINGBIRD LANE,LANE,16167,190.4698243
PERENNIAL LANE,LANE,16168,155.3887118
SHYRA DR,DR,16169,105.8957147
TRELLIS LANE,LANE,16170,225.0971126
BERTHAS WALK,WALK,16173,163.4979346
FANCYVIEW DR,DR,16174,588.3378508
MOOSE RIVER RD,RD,10686,9704.246904
MORALL CRT,CRT,10692,551.7061976
BLACK POINT DR,DR,10147,362.7018686
WEST JEDDORE RD,RD,5544,8030.632995
PIKE LANE,LANE,16458,282.0939749
SCHUSTER LANE,LANE,16702,572.5423977
PASS WAY,WAY,16319,146.6252211
GREYOWL DR,DR,17182,1934.147844
MACDONALD LANE,LANE,10616,446.8957061
OLD GUYSBOROUGH RD,RD,10740,8379.494099
PICCADILLY CL,CL,15326,271.2247638
WILSHIRE CRT,CRT,15327,200.7491407
ROCKY RD,RD,15336,375.3935395
SILVER LEAF DR,DR,15337,697.8708497
MINEVILLE RD,RD,16384,1829.397611
COSTA LANE,LANE,16098,155.3764723
WINTERS POINT RD,RD,10038,470.1222583
BRANDERS LANE,LANE,17136,273.706005
INNIS LANE,LANE,7819,353.1041431
HARBOURVIEW DR,DR,7702,1137.136009
VINEGAR LAKE RD,RD,15405,2884.875557
HIGHWAY 207, ,10410,7014.199254
HIGHWAY 207, ,10411,3715.704439
HIGHWAY 224, ,10413,4888.251666
HIGHWAY 224, ,10414,10367.3144
MALAY FALLS LOCHABER MINES RD,RD,10625,4251.973968
ROSE FORTUNE GATE,GATE,66799,119.7656611
LUMPKIN RD,RD,66803,649.175086
STUART HARRIS DR,DR,6634,1356.957866
HIGHWAY 107 EB EXIT 20 ON RAMP,RAMP,15243,792.9525653
HIGHWAY 103,,1083,4977.149678
HIGHWAY 103 EB EXIT 2 ON RAMP,RAMP,1109,216.7258593
HIGGINBOTTOM DR,DR,15221,371.9285362
MARY ETTA DR,DR,15256,371.0555427
GRIMES AVE,AVE,6293,501.6976688
ELM ST,ST,7496,550.4302921
ESTELLE DR,DR,7513,109.9204544
EVERGREEN DR,DR,7519,258.784337
LEAD RD,RD,16946,1000.478876
BRONZE CRES,CRES,16940,1157.101783
UNDER REVIEW  207 UN,UN,99999,197.4841357
SULPHUR RD,RD,16951,1182.04571
SHATFORD MILL RD,RD,17060,1101.040471
WEYBRIDGE LANE,LANE,17179,327.3176911
TRUNK 1 TO BEDFORD BY-PASS ON RAMP,RAMP,15250,667.4287033
HAMMONDS PLAINS RD,RD,10374,4797.926613
RENT POINT RD,RD,16949,803.6342575
PHILIP ST,ST,641,487.9008252
SECOND ST,ST,748,196.0807224
RIVER LANE,LANE,5150,755.6071166
REGATTA RD,RD,66795,313.8387765
HIGHWAY 102 NB EXIT 4B HIGHWAY 101 WB RAMP,RAMP,15192,604.7216385
LETITIA LANE,LANE,16108,339.9814228
HIGHWAY 101 WB EXIT 1H HIGHWAY 102 NB RAMP,RAMP,15193,881.7163051
HARNISH DR,DR,16928,88.24115144
UTOPIA LANE,LANE,16929,129.9033904
TUNWOOD RD,RD,17041,609.3700696
OXER CL,CL,16235,218.1867532
LAKE RD,RD,10574,549.7129403
HIGHWAY 103 WB EXIT 3 ON RAMP,RAMP,16213,766.8596655
COUNTRYVIEW-WRIGHT-B RAMP,RAMP,16515,521.3768908
BAYBERRY LANE,LANE,7044,796.6037529
SARAH CRES,CRES,6592,781.1399643
GLENALVA CRT,CRT,7619,237.2503488
CAMELOT DR,DR,7197,872.87208
RUTH DR,DR,6588,186.7569596
STEED CRT,CRT,6629,233.1289442
ALDER DR,DR,6928,567.632148
COTTAGE COVE DR,DR,10234,587.2675343
ADWALL RD,RD,15498,294.8129888
ACADIA LANE,LANE,16301,114.709404
ISAACS PL,PL,16312,374.7119484
LAKE SHORE DR,DR,4366,941.4796369
BLACKBERRY HILL RD,RD,7113,452.3031479
NOVA LANE,LANE,8317,317.1417426
MILL LAKE RD,RD,10671,454.0317754
SANDWICK DR,DR,15424,3458.69537
RIVERVIEW CRES,CRES,5151,791.5675998
ROCKMANOR DR,DR,5152,1233.335629
CHURCH CRT,CRT,5043,260.441902
GATEWAY RD,RD,341,742.5885155
CARLINA CRT,CRT,15628,190.6222582
TUPPER GRV,GRV,825,304.3293926
HARTFORD DR,DR,7709,663.1303103
DRESDEN CRT,CRT,7439,417.2299827
HIGHWAY 103 EB EXIT 3 OFF RAMP,RAMP,16214,763.8712511
HIGHWAY 102 NB EXIT 3 ON RAMP,RAMP,15198,1054.89485
PARK RD,RD,8399,787.6330673
CLAIRMONT LANE,LANE,16305,167.1783456
MEMORY RD,RD,8402,302.3814198
TRUNK 1 TO HIGHWAY 101 EB ON RAMP,RAMP,15252,419.8768547
KAPUSKASING ST,ST,15680,316.4612054
MOOSE RIVER RD,RD,10685,6163.838046
CRANEHILL RD,RD,10245,943.5711326
CREWS CRT,CRT,10246,170.1135464
GULL ROCK DR,DR,7678,776.5790346
WEST PETPESWICK RD,RD,10973,640.7442129
YOUNG DR,DR,11004,231.7248727
MAURICE JAMES RD,RD,15175,200.7505437
POST RD,RD,9908,418.3469801
GRADY RD,RD,7642,313.9059936
HIGHWAY 103,,4346,8746.516996
HIGHWAY 103,,4343,8088.232122
HIGHWAY 111 EB EXIT 3 ON RAMP,RAMP,15133,587.3413831
HIGHWAY 111 EB EXIT 3 OFF RAMP,RAMP,15134,633.57734
HIGHWAY 111 WB EXIT 4N OFF RAMP,RAMP,15139,1349.347083
HIGHWAY 224, ,10415,12109.2838
HIGHWAY 224, ,10416,11185.1615
HIGHWAY 224, ,10417,8080.915924
GATES RD,RD,7597,820.6070828
GOVERNMENT WHARF RD,RD,10360,484.4470974
SAMBRO WHARF RD,RD,10361,231.8034381
JAMES MASON LANE,LANE,10362,452.4105101
TERENCE BAY WHARF RD,RD,10363,176.9100392
DONOVON DR,DR,10364,121.9447842
HAGES LANE,LANE,10372,1217.729866
BLIND BAY DR,DR,10151,1565.386487
HIGHWAY 7, ,10493,3594.675466
HILCHEY CRT,CRT,10495,311.1616712
BRUCE DR,DR,7179,795.7809352
ROMAZ CRT,CRT,16444,124.2525465
HIGHWAY 101,,16994,14383.08561
NORDIC CRT,CRT,8302,99.90460148
BEAVER BANK RD,RD,10115,2466.097733
ORCHARD ST,ST,5136,502.5273333
SHAFFLEBURG RUN,RUN,16183,388.2780079
MARY FENTON CRT,CRT,10644,192.5311798
CRYSTAL HILL DR,DR,10247,517.9337772
CRYSTALWOOD DR,DR,10248,842.9547645
DARRELL CRT,CRT,10252,141.8019938
DEBAIES COVE RD,RD,10258,870.1383238
DECKMAN BACK RD,RD,10259,3883.321872
DEMERS RD,RD,10265,241.096123
DEMPSEY LANE,LANE,10266,203.6762159
DIGGS DR,DR,10271,589.6777507
HIGHWAY 7, ,10480,3558.476833
HIGHWAY 7, ,10481,5583.647785
BROGAN LANE,LANE,17039,256.9010807
CANTERBURY LANE,LANE,10185,3818.047897
CROWNRIDGE DR,DR,66797,404.2599492
HIGHWAY 118 NB EXIT 11 OFF RAMP,RAMP,15140,643.4399055
HIGHWAY 111 EB EXIT 4S OFF RAMP,RAMP,15141,479.0486398
DOOKS LANE,LANE,7427,447.862205
BONN LANE,LANE,7128,178.1524245
SCHOONER LNDG,LNDG,8378,626.4823791
SOUTH POINT RD,RD,8749,506.3280367
KETCH HARBOUR RD,RD,10558,2324.142882
EAST SIDE RD,RD,10559,1123.382512
WEST SIDE DR,DR,10560,347.2603165
KILLAG RD,RD,10562,319.5475893
DRUMLIN LANE,LANE,16197,184.320473
VALENTINE LANE,LANE,16198,212.9105148
MILL STREAM LOOP,LOOP,10496,1758.781044
HILLS DR,DR,10498,820.0744764
SETH AARON DR,DR,10865,1502.8077
SHAD POINT PKY,PKY,10867,6183.498683
CAREFREE WAY,WAY,17164,132.0595813
HIGHWAY 102 ETA 30,,17151,42.84867628
NAUSETT CRES,CRES,6479,418.8774972
ORQUEL CRT,CRT,6503,208.9524173
GOVERNORS CRT,CRT,10366,86.76845263
EDWARD LAURIE DR,DR,286,1191.445649
LAURENTIAN DR,DR,469,281.4421365
MARLWOOD DR,DR,529,369.1121377
OHARA DR,DR,611,462.9730636
HIGHWAY 102 NB EXIT 2 OFF RAMP,RAMP,1114,567.825666
QUARTERMASTER RD,RD,16727,367.9462458
ENGINEERS WAY,WAY,16723,166.6972543
ROSEWOOD LANE,LANE,8579,952.8197937
JANICE ANN DR,DR,7845,369.6548295
THORNHILL DR,DR,6656,2968.031238
BIGBEAR LOOP,LOOP,66718,558.4880075
ST MARGARETS BAY RD,RD,10436,11300.45386
HIGHWAY 102 SB EXIT 1A OFF RAMP,RAMP,1125,662.4825239
HIGHWAY 102 NB EXIT 2A ON RAMP,RAMP,1127,513.5637186
EASTVIEW CRT,CRT,15571,250.4486434
ALPINE DR,DR,15575,295.1589529
LAUDER WAY,WAY,15579,277.9473564
MINES RD,RD,10678,1923.43933
BRANCH RD,RD,15096,6995.695379
HILLCREST DR,DR,15097,1649.04351
UNITED AVE,AVE,66863,333.8289059
CARMELLA DR,DR,10191,1571.513088
CEDARCREST DR,DR,10196,1615.835115
CHARLES MACDONALD RD,RD,10199,378.912351
CHARLES MEADE DR,DR,10200,644.548572
MEADOW RD,RD,10202,5307.442001
HIGHWAY 336, ,10454,7763.740487
TALUS AVE,AVE,66864,233.5830384
IRONSTONE LANE,LANE,66871,122.579543
OWEN DR,DR,6506,474.8863529
TARMAC RD,RD,16775,1022.035341
BUNKER LANE,LANE,16776,307.456981
HIGHWAY 118 SB EXIT 11 OFF RAMP,RAMP,16501,614.9309777
HIGHWAY 118 NB EXIT 12 ON RAMP,RAMP,16508,1262.44852
HIGHWAY 118 NB EXIT 12 OFF RAMP,RAMP,16509,592.180309
WILLIAM PORTER CONN,CONN,15853,2056.231825
CROSS ISLAND WA,WA,17065,2489.593137
RADMER DR,DR,17072,240.2769393
FRENCHMANS RD,RD,7594,2674.785042
COULTER CRES,CRES,17124,1275.159854
CONROD BEACH RD,RD,7329,3722.314911
MACDONALD LANE,LANE,10617,247.8374355
MOSHER LANE,LANE,8254,165.4065735
MINES RD,RD,8225,6539.311578
HIGHWAY 107 WB EXIT 14 ON RAMP,RAMP,15165,810.8666164
HIGHWAY 107 EB EXIT 13N OFF RAMP,RAMP,15167,669.7678554
ZIGZAG DR,DR,17123,1007.804611
LOON DR,DR,10037,691.7260899
HIGHWAY 101 ETA 294,,17145,47.21839361
CABORITA WAY,WAY,16859,456.3220795
NICKEL RD,RD,16947,1826.657886
SHALE LANE,LANE,16950,670.1648355
GRAPHITE DR,DR,16944,689.1755646
HIGHWAY 336, ,10455,5982.952289
ALVEWA DR,DR,6938,624.2243388
BAKER RD,RD,7015,587.209693
TREVCO HILL,HILL,17176,655.6424519
EAST CHEZZETCOOK RD,RD,16298,5743.370198
HIGHWAY 102 SB EXIT 5A OFF RAMP,RAMP,15179,739.1711
HIGHWAY 102 NB EXIT 5A OFF RAMP,RAMP,15181,895.7537938
HIGHWAY 102 SB EXIT 5A ON RAMP,RAMP,15182,751.7452032
KENYATTA DR,DR,17183,305.1837326
OLD GERMAN RD,RD,8355,1082.111761
LAKE MAJOR RD,RD,10579,2225.437663
REDDY DR,DR,10818,521.0837729
DISCOVERY DR,DR,15677,385.6733481
SANDY POINT RD,RD,10847,2198.480064
BEESWANGER LANE,LANE,16017,170.4132366
FARMERS DAIRY LANE,LANE,15581,1737.932864
FYNE LANE,LANE,16833,232.776637
KILTEARN ROW,ROW,16834,208.816487
HAMMONDS PLAINS RD,RD,10373,13704.19318
MOZIER COVE RD,RD,10699,3290.295633
HIGHWAY 102 NB EXIT 4C OFF RAMP,RAMP,16841,669.7379812
HIGHWAY 102 SB EXIT 4C ON RAMP,RAMP,16842,826.6520279
HIGHWAY 118 SB EXIT 13W OFF RAMP,RAMP,16874,1387.430233
INSPIRATION DR,DR,16932,296.0668128
JOAN ELIZABETH WAY,WAY,15550,337.115103
KRAAL TERR,TERR,17186,227.5073346
SERENADE LANE,LANE,16320,325.5249788
EAST CHEZZETCOOK RD,RD,7463,7484.045236
ST GENEVIEVE DR,DR,10904,414.0754172
COLTSFOOT LANE,LANE,66783,500.0179065
HIGHWAY 7, ,10490,4979.150634
HIGHWAY 107 WB EXIT 13N OFF RAMP,RAMP,16875,914.1781601
HIGHWAY 102 NB EXIT 2B ON RAMP,RAMP,16906,877.3190257
HIGHWAY 102 NB EXIT 2B OFF RAMP,RAMP,16907,604.8662481
HIGHWAY 102 SB EXIT 2B OFF RAMP,RAMP,16909,600.353067
HIGHWAY 103 EB EXIT 5 OFF RAMP,RAMP,15110,710.041313
HIGHWAY 103 WB EXIT 5 ON RAMP,RAMP,15111,704.6442877
HIGHWAY 102 SB EXIT 7 ON RAMP,RAMP,15114,751.4266475
GWENDOLYN LANE,LANE,8596,292.0324131
CINDY DR,DR,15561,1338.134984
HAVERSTOCK DR,DR,15562,279.9706436
CARMEL CRES,CRES,15564,1629.748103
CANNON ROCK LANE,LANE,15565,784.3004381
TAHOE CRT,CRT,17062,99.31267866
THREE FATHOM HARBOUR RD,RD,8878,4932.607996
TROUT RUN,RUN,17116,132.6554258
CHROME LANE,LANE,16942,331.8392334
TIN CRES,CRES,16952,681.8130435
ASPENHILL CRT,CRT,17050,326.8455313
HAZELTON HILL,HILL,17051,341.9551764
MURPHY COVE DR,DR,10701,2381.941279
KILEYS HEAD RD,RD,15721,600.9691594
NAVY POOL LOOP,LOOP,10707,411.0543848
NEBAWIST RD,RD,10708,1070.761078
NEBOOKTOOK WALK,WALK,10709,5455.090788
NECUM TEUCH LOOP,LOOP,10710,596.4929683
EAST BRANCH RD,RD,10284,700.3527461
BELLEFONTAINE RD,RD,4341,2186.908245
HIGHWAY 7, ,10491,3690.939672
MAURICE LANE,LANE,16427,163.3500791
MCRAE DR,DR,15548,214.1507476
DEEPWOOD DR,DR,15549,686.5874414
MILL POND CRT,CRT,15551,251.4524426
HAMPTON CRT,CRT,15559,400.3304782
DIANA GRACE AVE,AVE,6181,1623.273234
GAMMON CRES,CRES,7603,428.1612148
LAKE WALKWAY, ,15024,106.7275377
TURQUOISE LANE,LANE,17080,112.1311817
HIGHWAY 101 WB EXIT 2A OFF RAMP,RAMP,16962,945.4147426
LAKESHORE DR,DR,10581,4171.985632
THOMAS DR,DR,10583,367.4441334
LAKEFRONT DR,DR,10585,1429.142709
LANTERNS WAY,WAY,10589,544.461211
EMMETT LANE,LANE,16188,313.7712724
FREDA LANE,LANE,16189,151.4527977
OLD PETERS RD,RD,8365,312.2439818
SARTY LANE,LANE,15580,189.4244154
LAKEMIST CRT,CRT,15586,482.3926058
CANTFELL LANE,LANE,10186,224.3889139
CANYON CORNER RD,RD,10187,758.1796483
CAPRI ISLAND CL,CL,10188,274.2672995
HIGHWAY 102 NB EXIT 2A OFF RAMP,RAMP,1130,530.1919366
WHOS HILL,HILL,16325,419.8537563
SEASIDE DR,DR,15103,157.8938181
BIG INDIAN RD,RD,10134,1362.046002
BINGHAM DR,DR,10136,868.6991092
BIRCH GRV,GRV,10138,459.3865712
BIRCH LANE,LANE,10139,151.7906745
BIRCHLEE DR,DR,10141,619.6687505
PEMBROKE CRT,CRT,6521,245.2251786
OLD BIRCH RD,RD,6499,718.099941
BETTY JANE CRT,CRT,6059,303.367319
ENGLEHUTT RD,RD,7503,709.4096464
TERMINAL BEACH RD,RD,10939,435.3095629
LIMESTONE AVE,AVE,8026,1730.17638
BELLEFONTAINE RD,RD,7077,3405.28862
HUNTER LANE,LANE,7704,123.2297572
HIGHWAY 107 EB EXIT 18 OFF RAMP,RAMP,15239,588.0219109
HIGHWAY 107 WB EXIT 19 ON RAMP,RAMP,15240,974.4592993
HIGHWAY 107 EB EXIT 19 OFF RAMP,RAMP,15241,1044.438607
HIGHWAY 107 WB EXIT 20 OFF RAMP,RAMP,15242,666.2621152
BARACHOIS LAKE RD,RD,16710,682.8534017
MAROON DR,DR,16711,461.9471035
YEW ST,ST,17067,504.9929083
HIGHWAY 101 EB EXIT 2A ON RAMP,RAMP,16964,901.9964563
HIGHWAY 101 EB EXIT 2A OFF RAMP,RAMP,16965,724.7445267
HIGHWAY 101 WB EXIT 2A ON RAMP,RAMP,16966,730.8914293
CRANBERRY CRES,CRES,6160,1742.66843
LONDRA CRT,CRT,6402,237.7142923
QUODDY DR,DR,15590,722.5002548
SHEPHERDS LANE,LANE,10874,1132.27632
SHORT LANE,LANE,10877,279.3347662
SIBLEY RD,RD,10878,1810.896319
SKYLINE DR,DR,10885,546.3184321
HIGHWAY 102, ,16217,4137.106575
HIGHWAY 103 WB EXIT 2A OFF RAMP,RAMP,1131,864.1781252
HIGHWAY 103 WB EXIT 2 ON RAMP,RAMP,1132,704.6686185
HIGHWAY 103 WB EXIT 2B OFF RAMP,RAMP,1133,603.3696653
MYERS POINT RD,RD,10703,4530.070704
HIDDEN LANE,LANE,16452,270.6004986
CLAMSHELL RD,RD,7292,840.3475234
MONA PARSONS DR,DR,17180,262.5234556
WILLOW ST,ST,5580,210.1511855
DEBRAS WAY,WAY,16296,495.8363413
MOTTS DR,DR,10784,2148.337133
COLFORD DR,DR,7312,272.3387463
HIGHWAY 111 ON RAMP,RAMP,16816,200.2151948
BLUEWATER RD,RD,5025,2799.77627
VALKYRIE CRES,CRES,6672,529.652859
NORTH FORK RD,RD,8307,606.4447102
SAWGRASS DR,DR,16494,1750.874016
NEW CHESTER RD,RD,15230,2394.87915
ISLAND DR,DR,15235,1125.030929
HIGHWAY 102,,5020,20022.78728
KEARNEY LAKE RD,RD,5097,1373.018033
LARRY UTECK BLVD,BLVD,16829,8471.552991
DILLMAN PL,PL,6184,48.32044682
DOLBY HILL RD,RD,7418,657.7145518
PINE LANE,LANE,8450,694.9177426
HOPERIDGE LANE,LANE,16673,189.7580941
VITALIA CRT,CRT,17049,408.7729873
HIGHWAY 101 EB EXIT 2 ON RAMP,RAMP,15204,715.1667046
HIGHWAY 101 EB EXIT 2 OFF RAMP,RAMP,15205,605.4592023
HIGHWAY 102 SB EXIT 5 OFF RAMP,RAMP,15210,582.8687648
HIGHWAY 107 WB EXIT 18 OFF RAMP,RAMP,15236,746.7671113
HIGHWAY 107 WB EXIT 18 ON RAMP,RAMP,15237,428.9513328
HIGHWAY 107 EB EXIT 18 ON RAMP,RAMP,15238,528.5687278
HIGHWAY 103,,4323,6955.743341
HIGHWAY 103 EB EXIT 2 OFF RAMP,RAMP,4328,1299.87111
HIGHWAY 107 WB EXIT 13S OFF RAMP,RAMP,15171,1024.951828
HIGHWAY 118 SB EXIT 13E OFF RAMP,RAMP,15172,732.7585263
HIGHWAY 118,,15460,19105.99588
TIMBERLEA VILLAGE PKY,PKY,15466,2566.639078
LUCASVILLE RD,RD,8081,3978.768448
SECOND ST,ST,8663,431.6123035
HIGHWAY 111 EB EXIT 2 VICTORIA RD SB RAMP,RAMP,15126,946.4961813
VICTORIA RD SB EXIT 2 HIGHWAY 111 EB RAMP,RAMP,15127,520.1458858
UNDER REVIEW  601 UN,UN,99931,196.2150301
VICTORIA RD SB EXIT 2 HIGHWAY 111 WB RAMP,RAMP,15128,844.6161435
RESIDENCE WALK,WALK,66804,210.5011622
WINEBERRY WAY,WAY,66712,293.9939267
TANTLING CRES,CRES,6647,642.0365669
HIGHWAY 357, ,10459,17268.35961
SAXBURY LANE,LANE,16689,241.963389
WINDSOR DR,DR,5590,4478.988607
HIGHWAY 102 SB EXIT 4B HIGHWAY 101 WB RAMP,RAMP,15191,889.1945518
HIGHWAY 102,,4415,11813.18713
HIGHWAY 103,,4329,23365.93447
ST MARGARETS BAY RD,RD,10431,5276.512869
TRANQUILITY WAY,WAY,17040,83.10533246
ANSON RD,RD,16779,1525.593652
WAXWING LANE,LANE,66790,511.2260458
ZINNIA LANE,LANE,66791,297.4286627
MIDNIGHT RUN,RUN,66787,3396.628762
BONDI DR,DR,66781,333.3693143
PETIT LAC RD,RD,8441,392.3966601
OAKRIDGE WAY,WAY,8325,885.6169811
WHITE SANDS CRT,CRT,5568,319.2271049
GASPEREAU RUN,RUN,66784,2378.742534
PEEPERS WAY,WAY,66796,237.8725247
KRAUSE CRT,CRT,17046,335.5972727
SHADEWELL LANE,LANE,16712,1042.445698
ROWBOAT ROW,ROW,16714,160.2404093
VICTORIA RD NB EXIT 2 HIGHWAY 111 EB RAMP,RAMP,15124,994.6378084
PAULS POINT RD,RD,8423,1774.10745
HIGHWAY 111 EB EXIT 2 VICTORIA RD NB RAMP,RAMP,15125,338.6721195
HIGHWAY 111 WB EXIT 2 VICTORIA RD SB RAMP,RAMP,15129,401.1116785
HIGHWAY 111 WB EXIT 2 VICTORIA RD NB RAMP,RAMP,15130,936.1872392
DARIUS LANE,LANE,17132,2110.99979
SUZANNE CRT,CRT,16719,495.5731508
UNDER REVIEW  102 UN,UN,99999,1180.603617
UNDER REVIEW  317 UN,UN,99999,96.31080973
EDGEWATER CL,CL,16242,345.3033667
MERIDIAN CRT,CRT,16327,233.3403126
WAMPHRAY CRES,CRES,6692,609.7227265
PAULA DR,DR,7457,2710.547518
GOSLING CIR,CIR,17173,485.3395826
FOUNDERS CRT,CRT,17166,287.7164925
HIGHWAY 111 EB EXIT 6 ON RAMP,RAMP,15151,511.8034706
HIGHWAY 111 WB EXIT 6 OFF RAMP,RAMP,15152,687.3923523
HIGHWAY 111 EB EXIT 6B OFF RAMP,RAMP,15153,845.2614941
BRAEMAR TO MAIN RAMP,RAMP,15154,872.7280259
HIGHWAY 111 WB EXIT 1 ON RAMP,RAMP,15155,207.6915405
HIGHWAY 111 EB EXIT 6A OFF RAMP,RAMP,15156,839.844576
HIGHWAY 111 NB EXIT 7 ON RAMP,RAMP,15157,688.71087
HIGHWAY 102 NB EXIT 3B OFF RAMP,RAMP,15199,991.8414184
EAST RIVER RD,RD,10289,3841.064228
HIGHWAY 7, ,10488,1928.288826
TWINING DR,DR,5504,513.4626264
BROOKSIDE LANE,LANE,8369,1358.962047
LOBSTER LANE,LANE,15717,146.1644578
HIGHWAY 102 SB EXIT 2B ON RAMP,RAMP,16908,493.525075
SPRUCE CRT,CRT,8766,211.989593
HIGHWAY 102 SB EXIT 7 OFF RAMP,RAMP,15115,900.7565257
WHITE BIRCH LANE,LANE,6705,419.7786019
COLE DR,DR,7308,1134.735996
FOUNTAINE CRT,CRT,16446,683.6327833
KNOLLWOOD LANE,LANE,17129,75.26791044
FENNERTY CRES,CRES,7532,604.8606016
FRANKIE DR,DR,7582,442.4181976
SUMMER FIELD WAY,WAY,15644,1230.25714
WILBUR CRT,CRT,6707,92.20457022
WILDWOOD BLVD,BLVD,6708,1874.884235
UNDER REVIEW  316 UN,UN,99999,170.1195258
WATERSIDE TERR,TERR,15618,338.6496285
FORSYTHE ST,ST,16218,833.6377256
TANNER FREDERICK RD,RD,10334,1956.719847
FRYDAY RD,RD,10336,194.0000561
